,team,period,id_match,possession,xg,outcome,x0,y0,x1,y1
1247,Germany,2,7,132-Germany,0.07850256600000001,Complete,21.0,57.0,33.0,76.0
1248,Germany,2,7,132-Germany,0.07850256600000001,Complete,78.0,69.0,64.0,68.0
1249,Germany,2,7,132-Germany,0.07850256600000001,Complete,74.0,68.0,83.0,46.0
1250,Germany,2,7,132-Germany,0.07850256600000001,Complete,83.0,46.0,75.0,50.0
1251,Germany,2,7,132-Germany,0.07850256600000001,Complete,73.0,49.0,86.0,33.0
1252,Germany,2,7,132-Germany,0.07850256600000001,Complete,83.0,40.0,85.0,73.0
1253,Germany,2,7,132-Germany,0.07850256600000001,Complete,82.0,63.0,94.0,60.0
1254,Germany,2,7,132-Germany,0.07850256600000001,Complete,92.0,60.0,84.0,58.0
1255,Germany,2,7,132-Germany,0.07850256600000001,Complete,84.0,59.0,81.0,63.0
1256,Germany,2,7,132-Germany,0.07850256600000001,Complete,82.0,62.0,82.0,44.0
1257,Germany,2,7,132-Germany,0.07850256600000001,Complete,82.0,44.0,70.0,63.0
1258,Germany,2,7,132-Germany,0.07850256600000001,Complete,72.0,63.0,115.0,79.0
1259,Germany,2,7,132-Germany,0.07850256600000001,Complete,112.0,79.0,89.0,66.0
1260,Germany,2,7,132-Germany,0.07850256600000001,Complete,99.0,61.0,108.0,41.0
1262,Germany,2,7,137-Germany,0.026346067,Complete,38.0,59.0,49.0,47.0
1263,Germany,2,7,137-Germany,0.026346067,Complete,49.0,47.0,48.0,53.0
1264,Germany,2,7,137-Germany,0.026346067,Complete,48.0,53.0,71.0,54.0
1265,Germany,2,7,137-Germany,0.026346067,Complete,71.0,54.0,68.0,51.0
1266,Germany,2,7,137-Germany,0.026346067,Complete,87.0,58.0,109.0,79.0
1267,Germany,2,7,137-Germany,0.026346067,Complete,109.0,79.0,104.0,27.0
1268,Germany,2,7,138-Germany,0.18988016,Complete,120.0,80.0,102.0,72.0
1270,Germany,2,7,142-Germany,0.017691562,Complete,56.0,54.0,71.0,78.0
1271,Germany,2,7,142-Germany,0.017691562,Complete,72.0,78.0,66.0,59.0
1272,Germany,2,7,142-Germany,0.017691562,Complete,74.0,59.0,80.0,69.0
1273,Germany,2,7,142-Germany,0.017691562,Complete,80.0,69.0,72.0,59.0
1274,Germany,2,7,142-Germany,0.017691562,Complete,78.0,63.0,103.0,78.0
1275,Germany,2,7,142-Germany,0.017691562,Complete,103.0,78.0,119.0,64.0
1277,Germany,2,7,142-Germany,0.017691562,Complete,86.0,67.0,98.0,68.0
1278,Germany,2,7,142-Germany,0.017691562,Complete,96.0,74.0,87.0,68.0
1279,Germany,2,7,142-Germany,0.017691562,Complete,90.0,67.0,99.0,62.0
1280,Germany,2,7,142-Germany,0.017691562,Complete,99.0,62.0,97.0,66.0
1281,Germany,2,7,142-Germany,0.017691562,Complete,97.0,67.0,108.0,76.0
1283,Germany,2,7,142-Germany,0.017691562,Complete,92.0,51.0,101.0,50.0
1284,Germany,2,7,142-Germany,0.017691562,Complete,101.0,50.0,92.0,56.0
1285,Germany,2,7,142-Germany,0.017691562,Complete,87.0,68.0,96.0,75.0
1286,Germany,2,7,142-Germany,0.017691562,Complete,94.0,70.0,78.0,67.0
1287,Germany,2,7,142-Germany,0.017691562,Complete,74.0,57.0,64.0,57.0
1288,Germany,2,7,142-Germany,0.017691562,Complete,91.0,60.0,108.0,61.0
1290,Germany,2,7,144-Germany,0.046757434,Complete,49.0,11.0,65.0,22.0
1291,Germany,2,7,144-Germany,0.046757434,Complete,65.0,21.0,51.0,10.0
1292,Germany,2,7,144-Germany,0.046757434,Complete,51.0,10.0,58.0,17.0
1293,Germany,2,7,144-Germany,0.046757434,Complete,57.0,15.0,38.0,16.0
1294,Germany,2,7,144-Germany,0.046757434,Complete,37.0,17.0,41.0,55.0
1295,Germany,2,7,144-Germany,0.046757434,Complete,64.0,55.0,88.0,48.0
1296,Germany,2,7,144-Germany,0.046757434,Complete,88.0,48.0,83.0,31.0
1297,Germany,2,7,144-Germany,0.046757434,Complete,81.0,31.0,75.0,31.0
1298,Germany,2,7,144-Germany,0.046757434,Complete,75.0,31.0,83.0,7.0
1299,Germany,2,7,144-Germany,0.046757434,Complete,87.0,16.0,83.0,23.0
1300,Germany,2,7,144-Germany,0.046757434,Complete,80.0,28.0,88.0,52.0
1301,Germany,2,7,144-Germany,0.046757434,Complete,79.0,51.0,96.0,77.0
1302,Germany,2,7,144-Germany,0.046757434,Complete,96.0,76.0,108.0,74.0
1303,Germany,2,7,144-Germany,0.046757434,Complete,110.0,74.0,107.0,54.0
1304,Germany,2,7,144-Germany,0.046757434,Complete,107.0,54.0,90.0,63.0
1305,Germany,2,7,144-Germany,0.046757434,Complete,91.0,58.0,111.0,51.0
1306,Germany,2,7,144-Germany,0.046757434,Complete,50.0,57.0,21.0,51.0
1307,Germany,2,7,144-Germany,0.046757434,Complete,27.0,55.0,45.0,42.0
1308,Germany,2,7,144-Germany,0.046757434,Complete,52.0,52.0,73.0,52.0
1309,Germany,2,7,144-Germany,0.046757434,Complete,65.0,54.0,69.0,74.0
1310,Germany,2,7,144-Germany,0.046757434,Complete,78.0,72.0,85.0,76.0
1312,Germany,2,7,144-Germany,0.046757434,Complete,76.0,78.0,71.0,78.0
1313,Germany,2,7,144-Germany,0.046757434,Complete,73.0,78.0,72.0,73.0
1314,Germany,2,7,144-Germany,0.046757434,Complete,69.0,66.0,69.0,63.0
1315,Germany,2,7,144-Germany,0.046757434,Complete,69.0,59.0,76.0,40.0
1316,Germany,2,7,144-Germany,0.046757434,Complete,74.0,30.0,88.0,5.0
1317,Germany,2,7,144-Germany,0.046757434,Complete,100.0,10.0,100.0,22.0
1318,Germany,2,7,144-Germany,0.046757434,Complete,98.0,23.0,86.0,24.0
1319,Germany,2,7,144-Germany,0.046757434,Complete,85.0,25.0,78.0,50.0
1320,Germany,2,7,144-Germany,0.046757434,Complete,86.0,50.0,88.0,33.0
1321,Germany,2,7,144-Germany,0.046757434,Complete,90.0,42.0,103.0,75.0
1322,Germany,2,7,144-Germany,0.046757434,Complete,102.0,71.0,100.0,49.0
1323,Germany,2,7,146-Germany,0.13658778,Complete,62.0,51.0,75.0,64.0
1324,Germany,2,7,146-Germany,0.13658778,Complete,75.0,62.0,68.0,54.0
1325,Germany,2,7,146-Germany,0.13658778,Complete,70.0,53.0,78.0,53.0
1326,Germany,2,7,146-Germany,0.13658778,Complete,78.0,53.0,71.0,53.0
1327,Germany,2,7,146-Germany,0.13658778,Complete,79.0,59.0,94.0,78.0
1328,Germany,2,7,146-Germany,0.13658778,Complete,96.0,78.0,108.0,77.0
1329,Germany,2,7,146-Germany,0.13658778,Complete,108.0,77.0,101.0,78.0
1330,Germany,2,7,146-Germany,0.13658778,Complete,99.0,71.0,90.0,56.0
1331,Germany,2,7,146-Germany,0.13658778,Complete,90.0,56.0,89.0,39.0
1332,Germany,2,7,146-Germany,0.13658778,Complete,89.0,28.0,88.0,55.0
1333,Germany,2,7,146-Germany,0.13658778,Complete,90.0,58.0,104.0,58.0
1334,Germany,2,7,146-Germany,0.13658778,Complete,106.0,56.0,104.0,41.0
1335,Mexico,2,7,149-Mexico,0.043884493,Complete,30.0,22.0,57.0,20.0
1336,Germany,2,7,152-Germany,0.027038997,Complete,61.0,80.0,58.0,77.0
1337,Germany,2,7,152-Germany,0.027038997,Complete,55.0,73.0,55.0,51.0
1338,Germany,2,7,152-Germany,0.027038997,Complete,55.0,51.0,74.0,30.0
1339,Germany,2,7,152-Germany,0.027038997,Complete,75.0,30.0,69.0,22.0
1340,Germany,2,7,152-Germany,0.027038997,Complete,82.0,26.0,91.0,16.0
1341,Germany,2,7,152-Germany,0.027038997,Complete,85.0,21.0,83.0,41.0
1342,Germany,2,7,152-Germany,0.027038997,Complete,83.0,41.0,109.0,77.0
1344,Germany,2,7,152-Germany,0.027038997,Complete,93.0,41.0,108.0,16.0
1346,Mexico,2,7,158-Mexico,0.044509127999999995,Complete,32.0,75.0,20.0,67.0
1347,Mexico,2,7,158-Mexico,0.044509127999999995,Complete,21.0,68.0,55.0,58.0
1348,Mexico,2,7,158-Mexico,0.044509127999999995,Complete,53.0,59.0,51.0,53.0
1349,Mexico,2,7,158-Mexico,0.044509127999999995,Complete,86.0,29.0,93.0,58.0
1350,Germany,2,7,163-Germany,0.039553158000000005,Complete,57.0,64.0,50.0,66.0
1352,Germany,2,7,163-Germany,0.039553158000000005,Complete,85.0,53.0,109.0,19.0
1353,Germany,2,7,163-Germany,0.039553158000000005,Complete,109.0,19.0,88.0,20.0
1354,Germany,2,7,163-Germany,0.039553158000000005,Complete,88.0,24.0,88.0,42.0
1355,Germany,2,7,168-Germany,0.045086257000000005,Complete,45.0,32.0,76.0,79.0
1356,Germany,2,7,168-Germany,0.045086257000000005,Complete,77.0,78.0,73.0,61.0
1357,Germany,2,7,168-Germany,0.045086257000000005,Complete,88.0,63.0,99.0,66.0
1358,Germany,2,7,168-Germany,0.045086257000000005,Complete,99.0,66.0,93.0,73.0
1359,Germany,2,7,168-Germany,0.045086257000000005,Complete,94.0,76.0,106.0,79.0
1360,Germany,2,7,168-Germany,0.045086257000000005,Complete,106.0,78.0,98.0,78.0
1361,Germany,2,7,168-Germany,0.045086257000000005,Complete,96.0,77.0,92.0,71.0
1362,Germany,2,7,168-Germany,0.045086257000000005,Complete,92.0,67.0,113.0,36.0
1363,Germany,2,7,168-Germany,0.045086257000000005,Complete,83.0,38.0,86.0,60.0
1365,Germany,2,7,171-Germany,0.10165854,Complete,84.0,13.0,73.0,30.0
1366,Germany,2,7,171-Germany,0.10165854,Complete,76.0,30.0,85.0,78.0
1367,Germany,2,7,171-Germany,0.10165854,Complete,95.0,77.0,88.0,77.0
1368,Germany,2,7,171-Germany,0.10165854,Complete,94.0,65.0,87.0,66.0
1369,Germany,2,7,171-Germany,0.10165854,Complete,87.0,66.0,100.0,76.0
1370,Germany,2,7,171-Germany,0.10165854,Complete,102.0,75.0,114.0,42.0
1371,Germany,2,7,174-Germany,0.46645513,Complete,21.0,23.0,25.0,38.0
1372,Germany,2,7,174-Germany,0.46645513,Complete,34.0,41.0,48.0,22.0
1373,Germany,2,7,174-Germany,0.46645513,Complete,68.0,25.0,94.0,5.0
1374,Germany,2,7,174-Germany,0.46645513,Complete,99.0,15.0,108.0,22.0
1375,Germany,2,7,174-Germany,0.46645513,Complete,113.0,28.0,117.0,39.0
1377,Germany,2,7,174-Germany,0.038186207,Complete,21.0,23.0,25.0,38.0
1378,Germany,2,7,174-Germany,0.038186207,Complete,34.0,41.0,48.0,22.0
1379,Germany,2,7,174-Germany,0.038186207,Complete,68.0,25.0,94.0,5.0
1380,Germany,2,7,174-Germany,0.038186207,Complete,99.0,15.0,108.0,22.0
1381,Germany,2,7,174-Germany,0.038186207,Complete,113.0,28.0,117.0,39.0
1383,Germany,2,7,176-Germany,0.017043432,Complete,59.0,32.0,88.0,4.0
1384,Germany,2,7,176-Germany,0.017043432,Complete,93.0,5.0,86.0,17.0
1385,Germany,2,7,176-Germany,0.017043432,Complete,90.0,15.0,104.0,5.0
1386,Germany,2,7,176-Germany,0.017043432,Complete,110.0,8.0,108.0,77.0
1387,Germany,2,7,176-Germany,0.017043432,Complete,108.0,76.0,97.0,66.0
1388,Serbia,1,8,3-Serbia,0.05058246,Complete,120.0,80.0,111.0,42.0
1389,Costa Rica,1,8,4-Costa Rica,0.061528698000000014,Complete,84.0,2.0,68.0,8.0
1390,Costa Rica,1,8,4-Costa Rica,0.061528698000000014,Complete,66.0,11.0,52.0,16.0
1391,Costa Rica,1,8,4-Costa Rica,0.061528698000000014,Complete,51.0,19.0,61.0,22.0
1392,Costa Rica,1,8,4-Costa Rica,0.061528698000000014,Complete,61.0,22.0,43.0,38.0
1393,Costa Rica,1,8,4-Costa Rica,0.061528698000000014,Complete,44.0,41.0,78.0,54.0
1394,Costa Rica,1,8,4-Costa Rica,0.061528698000000014,Complete,85.0,50.0,108.0,55.0
1396,Costa Rica,1,8,5-Costa Rica,0.09169474,Complete,78.0,72.0,94.0,77.0
1398,Costa Rica,1,8,5-Costa Rica,0.09169474,Complete,85.0,34.0,101.0,14.0
1399,Costa Rica,1,8,5-Costa Rica,0.09169474,Complete,104.0,14.0,111.0,47.0
1400,Serbia,1,8,19-Serbia,0.01728337,Complete,16.0,43.0,22.0,20.0
1401,Serbia,1,8,19-Serbia,0.01728337,Complete,26.0,19.0,41.0,7.0
1402,Serbia,1,8,19-Serbia,0.01728337,Complete,40.0,4.0,36.0,8.0
1403,Serbia,1,8,19-Serbia,0.01728337,Complete,42.0,21.0,27.0,26.0
1404,Serbia,1,8,19-Serbia,0.01728337,Complete,28.0,25.0,28.0,52.0
1405,Serbia,1,8,19-Serbia,0.01728337,Complete,27.0,52.0,45.0,75.0
1407,Serbia,1,8,19-Serbia,0.01728337,Complete,66.0,56.0,72.0,46.0
1408,Serbia,1,8,19-Serbia,0.01728337,Complete,84.0,42.0,87.0,13.0
1409,Costa Rica,1,8,28-Costa Rica,0.11094657,Complete,120.0,1.0,112.0,19.0
1410,Costa Rica,1,8,28-Costa Rica,0.11094657,Complete,112.0,18.0,110.0,12.0
1411,Costa Rica,1,8,28-Costa Rica,0.11094657,Complete,111.0,8.0,116.0,47.0
1413,Serbia,1,8,30-Serbia,0.052117657000000005,Complete,99.0,75.0,99.0,51.0
1414,Serbia,1,8,36-Serbia,0.06477197,Complete,70.0,73.0,77.0,77.0
1415,Serbia,1,8,36-Serbia,0.06477197,Complete,82.0,76.0,71.0,62.0
1416,Serbia,1,8,36-Serbia,0.06477197,Complete,75.0,63.0,87.0,49.0
1417,Serbia,1,8,36-Serbia,0.06477197,Complete,89.0,52.0,109.0,69.0
1418,Serbia,1,8,36-Serbia,0.06477197,Complete,109.0,71.0,116.0,34.0
1419,Costa Rica,1,8,73-Costa Rica,0.03432439,Complete,82.0,2.0,104.0,9.0
1421,Costa Rica,1,8,73-Costa Rica,0.03432439,Complete,69.0,53.0,70.0,79.0
1422,Costa Rica,1,8,73-Costa Rica,0.03432439,Complete,72.0,79.0,77.0,75.0
1423,Costa Rica,1,8,73-Costa Rica,0.03432439,Complete,82.0,77.0,86.0,61.0
1424,Costa Rica,1,8,73-Costa Rica,0.03432439,Complete,86.0,61.0,82.0,70.0
1425,Costa Rica,1,8,73-Costa Rica,0.03432439,Complete,81.0,70.0,88.0,71.0
1426,Costa Rica,1,8,73-Costa Rica,0.03432439,Complete,87.0,72.0,94.0,79.0
1428,Costa Rica,1,8,73-Costa Rica,0.03432439,Complete,93.0,62.0,93.0,53.0
1429,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,50.0,2.0,56.0,18.0
1430,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,54.0,15.0,53.0,2.0
1431,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,53.0,2.0,69.0,12.0
1432,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,70.0,11.0,61.0,18.0
1433,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,65.0,31.0,66.0,49.0
1434,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,67.0,54.0,76.0,76.0
1435,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,76.0,76.0,72.0,60.0
1436,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,71.0,60.0,53.0,77.0
1437,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,52.0,77.0,49.0,40.0
1438,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,55.0,38.0,57.0,12.0
1439,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,63.0,15.0,52.0,26.0
1440,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,51.0,28.0,64.0,17.0
1441,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,65.0,17.0,51.0,23.0
1442,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,51.0,23.0,59.0,33.0
1443,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,59.0,32.0,45.0,27.0
1444,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,44.0,30.0,52.0,74.0
1445,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,52.0,74.0,53.0,51.0
1446,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,45.0,43.0,49.0,19.0
1447,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,90.0,16.0,90.0,3.0
1448,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,90.0,3.0,104.0,4.0
1449,Costa Rica,1,8,79-Costa Rica,0.044854153,Complete,98.0,4.0,98.0,24.0
1450,Serbia,2,8,96-Serbia,0.24559093,Complete,54.0,5.0,63.0,15.0
1451,Serbia,2,8,96-Serbia,0.24559093,Complete,63.0,21.0,74.0,27.0
1452,Serbia,2,8,96-Serbia,0.24559093,Complete,76.0,27.0,78.0,19.0
1453,Serbia,2,8,96-Serbia,0.24559093,Complete,78.0,43.0,79.0,72.0
1454,Serbia,2,8,96-Serbia,0.24559093,Complete,82.0,74.0,99.0,73.0
1455,Serbia,2,8,96-Serbia,0.24559093,Complete,98.0,73.0,83.0,70.0
1456,Serbia,2,8,96-Serbia,0.24559093,Complete,79.0,69.0,84.0,76.0
1457,Serbia,2,8,96-Serbia,0.24559093,Complete,80.0,76.0,67.0,71.0
1458,Serbia,2,8,96-Serbia,0.24559093,Complete,73.0,71.0,53.0,52.0
1459,Serbia,2,8,96-Serbia,0.24559093,Complete,52.0,54.0,47.0,28.0
1460,Serbia,2,8,96-Serbia,0.24559093,Complete,50.0,20.0,66.0,4.0
1461,Serbia,2,8,96-Serbia,0.24559093,Complete,65.0,4.0,58.0,15.0
1463,Serbia,2,8,96-Serbia,0.24559093,Complete,47.0,45.0,53.0,73.0
1465,Serbia,2,8,96-Serbia,0.24559093,Complete,43.0,22.0,85.0,29.0
1466,Serbia,2,8,96-Serbia,0.24559093,Complete,86.0,29.0,82.0,41.0
1467,Serbia,2,8,96-Serbia,0.24559093,Complete,82.0,41.0,99.0,32.0
1468,Serbia,2,8,105-Serbia,0.11098922,Complete,120.0,80.0,112.0,39.0
1470,Serbia,2,8,127-Serbia,0.049006,Complete,95.0,80.0,109.0,75.0
1471,Serbia,2,8,127-Serbia,0.049006,Complete,110.0,75.0,100.0,76.0
1472,Serbia,2,8,127-Serbia,0.049006,Complete,99.0,76.0,105.0,43.0
1473,Serbia,2,8,127-Serbia,0.049006,Complete,51.0,27.0,65.0,21.0
1475,Serbia,2,8,143-Serbia,0.031802494,Complete,67.0,26.0,77.0,28.0
1477,Serbia,2,8,143-Serbia,0.031802494,Complete,52.0,20.0,57.0,13.0
1478,Serbia,2,8,143-Serbia,0.031802494,Complete,67.0,11.0,87.0,40.0
1479,Serbia,2,8,143-Serbia,0.031802494,Complete,87.0,41.0,89.0,37.0
1480,Serbia,2,8,144-Serbia,0.86935264,Complete,61.0,44.0,61.0,22.0
1481,Serbia,2,8,144-Serbia,0.86935264,Complete,67.0,20.0,107.0,38.0
1482,Serbia,2,8,144-Serbia,0.86935264,Complete,107.0,37.0,104.0,40.0
1483,Serbia,2,8,144-Serbia,0.86935264,Complete,104.0,40.0,113.0,60.0
1484,Serbia,2,8,144-Serbia,0.86935264,Complete,116.0,58.0,115.0,39.0
1485,Serbia,2,8,145-Serbia,0.034363363,Complete,80.0,42.0,84.0,45.0
1486,Serbia,2,8,145-Serbia,0.034363363,Complete,83.0,45.0,75.0,50.0
1487,Serbia,2,8,145-Serbia,0.034363363,Complete,73.0,53.0,87.0,76.0
1488,Serbia,2,8,145-Serbia,0.034363363,Complete,93.0,70.0,100.0,52.0
1489,Serbia,2,8,145-Serbia,0.034363363,Complete,97.0,57.0,107.0,57.0
1490,Serbia,2,8,145-Serbia,0.034363363,Complete,88.0,42.0,93.0,45.0
1491,Costa Rica,2,8,150-Costa Rica,0.03247985,Complete,34.0,7.0,27.0,14.0
1492,Costa Rica,2,8,150-Costa Rica,0.03247985,Complete,26.0,23.0,23.0,45.0
1493,Costa Rica,2,8,150-Costa Rica,0.03247985,Complete,29.0,46.0,45.0,48.0
1494,Costa Rica,2,8,150-Costa Rica,0.03247985,Complete,47.0,49.0,28.0,62.0
