,team,period,outcome,x0,y0,x1,y1,possession,id_match
331,Russia,1,Complete,77.0,2.0,118.0,15.0,62-Russia,1
332,Saudi Arabia,1,Complete,17.0,57.0,25.0,43.0,64-Saudi Arabia,1
333,Saudi Arabia,1,Complete,34.0,38.0,40.0,17.0,64-Saudi Arabia,1
334,Saudi Arabia,1,Complete,53.0,10.0,66.0,2.0,64-Saudi Arabia,1
335,Saudi Arabia,1,Incomplete,78.0,30.0,104.0,36.0,66-Saudi Arabia,1
336,Russia,1,Complete,17.0,45.0,17.0,69.0,67-Russia,1
337,Russia,1,Complete,17.0,77.0,65.0,57.0,67-Russia,1
338,Saudi Arabia,1,Complete,57.0,10.0,56.0,24.0,68-Saudi Arabia,1
339,Saudi Arabia,1,Complete,57.0,25.0,67.0,13.0,68-Saudi Arabia,1
340,Saudi Arabia,1,Complete,67.0,13.0,80.0,4.0,68-Saudi Arabia,1
341,Saudi Arabia,1,Complete,80.0,4.0,87.0,3.0,68-Saudi Arabia,1
342,Saudi Arabia,1,Complete,93.0,2.0,92.0,13.0,68-Saudi Arabia,1
343,Saudi Arabia,1,Incomplete,92.0,14.0,104.0,22.0,68-Saudi Arabia,1
344,Russia,1,Complete,22.0,62.0,34.0,76.0,69-Russia,1
345,Russia,1,Complete,33.0,76.0,48.0,66.0,69-Russia,1
346,Saudi Arabia,1,Complete,13.0,21.0,5.0,37.0,70-Saudi Arabia,1
347,Saudi Arabia,1,Incomplete,4.0,37.0,66.0,56.0,70-Saudi Arabia,1
348,Russia,1,Incomplete,55.0,25.0,111.0,27.0,70-Russia,1
349,Saudi Arabia,1,Complete,40.0,6.0,32.0,20.0,71-Saudi Arabia,1
350,Saudi Arabia,1,Complete,32.0,22.0,34.0,54.0,71-Saudi Arabia,1
351,Saudi Arabia,1,Complete,35.0,52.0,45.0,48.0,71-Saudi Arabia,1
352,Saudi Arabia,1,Complete,43.0,46.0,31.0,27.0,71-Saudi Arabia,1
353,Saudi Arabia,1,Complete,34.0,27.0,40.0,59.0,71-Saudi Arabia,1
354,Saudi Arabia,1,Complete,41.0,66.0,62.0,77.0,71-Saudi Arabia,1
355,Saudi Arabia,1,Complete,62.0,77.0,82.0,77.0,71-Saudi Arabia,1
356,Saudi Arabia,1,Complete,77.0,77.0,63.0,75.0,71-Saudi Arabia,1
357,Saudi Arabia,1,Out,63.0,75.0,63.0,80.0,71-Saudi Arabia,1
358,Russia,1,Complete,36.0,58.0,38.0,24.0,72-Russia,1
359,Russia,1,Complete,40.0,22.0,36.0,61.0,72-Russia,1
360,Russia,1,Incomplete,39.0,60.0,91.0,78.0,72-Russia,1
361,Saudi Arabia,1,Out,30.0,3.0,19.0,1.0,72-Saudi Arabia,1
362,Saudi Arabia,1,Complete,20.0,21.0,23.0,4.0,74-Saudi Arabia,1
363,Saudi Arabia,1,Complete,30.0,4.0,42.0,5.0,74-Saudi Arabia,1
364,Saudi Arabia,1,Incomplete,43.0,4.0,45.0,11.0,74-Saudi Arabia,1
365,Russia,1,Complete,76.0,70.0,54.0,70.0,75-Russia,1
366,Russia,1,Complete,54.0,72.0,65.0,69.0,75-Russia,1
367,Russia,1,Complete,65.0,69.0,80.0,55.0,75-Russia,1
368,Russia,1,Complete,81.0,55.0,64.0,46.0,75-Russia,1
369,Russia,1,Complete,63.0,46.0,76.0,22.0,75-Russia,1
370,Russia,1,Complete,95.0,6.0,95.0,13.0,75-Russia,1
371,Russia,1,Out,115.0,15.0,120.0,21.0,75-Russia,1
372,Saudi Arabia,1,Complete,6.0,47.0,58.0,3.0,76-Saudi Arabia,1
373,Saudi Arabia,1,Complete,69.0,3.0,72.0,9.0,76-Saudi Arabia,1
374,Saudi Arabia,1,Complete,86.0,23.0,88.0,38.0,76-Saudi Arabia,1
375,Russia,1,Incomplete,20.0,37.0,69.0,32.0,76-Russia,1
376,Saudi Arabia,1,Incomplete,52.0,49.0,58.0,56.0,76-Saudi Arabia,1
377,Russia,1,Unknown,67.0,29.0,95.0,5.0,76-Russia,1
378,Saudi Arabia,1,Complete,31.0,45.0,41.0,35.0,77-Saudi Arabia,1
379,Saudi Arabia,1,Complete,42.0,31.0,26.0,23.0,77-Saudi Arabia,1
380,Saudi Arabia,1,Complete,26.0,23.0,4.0,42.0,77-Saudi Arabia,1
381,Saudi Arabia,1,Complete,4.0,41.0,17.0,16.0,77-Saudi Arabia,1
382,Saudi Arabia,1,Incomplete,10.0,24.0,56.0,62.0,77-Saudi Arabia,1
383,Russia,1,Incomplete,65.0,19.0,76.0,5.0,77-Russia,1
384,Saudi Arabia,1,Incomplete,45.0,76.0,54.0,60.0,77-Saudi Arabia,1
385,Russia,1,Incomplete,67.0,21.0,80.0,25.0,77-Russia,1
386,Saudi Arabia,1,Complete,40.0,63.0,44.0,56.0,77-Saudi Arabia,1
387,Saudi Arabia,1,Complete,45.0,56.0,41.0,48.0,77-Saudi Arabia,1
388,Saudi Arabia,1,Complete,41.0,48.0,63.0,32.0,77-Saudi Arabia,1
389,Saudi Arabia,1,Complete,75.0,21.0,83.0,3.0,77-Saudi Arabia,1
390,Saudi Arabia,1,Complete,82.0,3.0,73.0,12.0,77-Saudi Arabia,1
391,Saudi Arabia,1,Complete,73.0,20.0,72.0,43.0,77-Saudi Arabia,1
392,Saudi Arabia,1,Complete,72.0,43.0,66.0,35.0,77-Saudi Arabia,1
393,Saudi Arabia,1,Complete,66.0,37.0,72.0,57.0,77-Saudi Arabia,1
394,Saudi Arabia,1,Complete,75.0,60.0,88.0,76.0,77-Saudi Arabia,1
395,Saudi Arabia,1,Complete,87.0,76.0,74.0,66.0,77-Saudi Arabia,1
396,Saudi Arabia,1,Complete,74.0,66.0,71.0,77.0,77-Saudi Arabia,1
397,Saudi Arabia,1,Complete,71.0,76.0,79.0,68.0,77-Saudi Arabia,1
398,Russia,1,Complete,50.0,27.0,53.0,31.0,78-Russia,1
399,Russia,1,Complete,82.0,42.0,117.0,6.0,78-Russia,1
400,Russia,1,Incomplete,117.0,3.0,115.0,5.0,78-Russia,1
401,Saudi Arabia,1,Complete,47.0,5.0,49.0,22.0,80-Saudi Arabia,1
402,Saudi Arabia,1,Complete,52.0,16.0,65.0,3.0,80-Saudi Arabia,1
403,Saudi Arabia,1,Complete,64.0,3.0,47.0,11.0,80-Saudi Arabia,1
404,Saudi Arabia,1,Complete,48.0,18.0,45.0,32.0,80-Saudi Arabia,1
405,Saudi Arabia,1,Complete,46.0,37.0,55.0,64.0,80-Saudi Arabia,1
406,Saudi Arabia,1,Complete,66.0,64.0,75.0,76.0,80-Saudi Arabia,1
407,Saudi Arabia,1,Complete,71.0,76.0,43.0,58.0,80-Saudi Arabia,1
408,Saudi Arabia,1,Complete,43.0,57.0,40.0,12.0,80-Saudi Arabia,1
409,Saudi Arabia,1,Complete,39.0,11.0,22.0,50.0,80-Saudi Arabia,1
410,Saudi Arabia,1,Incomplete,25.0,48.0,86.0,11.0,80-Saudi Arabia,1
411,Russia,1,Complete,35.0,70.0,49.0,56.0,81-Russia,1
412,Russia,1,Complete,53.0,53.0,56.0,17.0,82-Russia,1
413,Russia,1,Complete,48.0,22.0,20.0,31.0,82-Russia,1
414,Russia,1,Out,20.0,30.0,79.0,1.0,82-Russia,1
415,Saudi Arabia,1,Complete,43.0,80.0,48.0,67.0,83-Saudi Arabia,1
416,Russia,1,Complete,66.0,12.0,75.0,29.0,84-Russia,1
417,Russia,1,Complete,89.0,29.0,101.0,20.0,84-Russia,1
418,Saudi Arabia,1,Complete,6.0,45.0,64.0,2.0,85-Saudi Arabia,1
419,Saudi Arabia,1,Out,64.0,2.0,84.0,1.0,85-Saudi Arabia,1
420,Russia,1,Complete,35.0,80.0,22.0,59.0,86-Russia,1
421,Russia,1,Complete,26.0,61.0,45.0,76.0,86-Russia,1
422,Russia,1,Incomplete,48.0,77.0,69.0,69.0,86-Russia,1
423,Russia,1,Complete,105.0,58.0,97.0,52.0,86-Russia,1
424,Russia,1,Complete,101.0,43.0,108.0,32.0,86-Russia,1
425,Saudi Arabia,1,Complete,71.0,4.0,49.0,30.0,88-Saudi Arabia,1
426,Saudi Arabia,1,Complete,56.0,40.0,63.0,77.0,88-Saudi Arabia,1
427,Saudi Arabia,1,Complete,71.0,74.0,38.0,50.0,88-Saudi Arabia,1
428,Saudi Arabia,1,Complete,38.0,50.0,40.0,20.0,88-Saudi Arabia,1
429,Saudi Arabia,1,Complete,49.0,30.0,42.0,53.0,88-Saudi Arabia,1
430,Saudi Arabia,1,Complete,43.0,57.0,57.0,76.0,88-Saudi Arabia,1
431,Saudi Arabia,1,Incomplete,57.0,76.0,80.0,76.0,88-Saudi Arabia,1
432,Russia,1,Incomplete,41.0,5.0,54.0,15.0,88-Russia,1
433,Saudi Arabia,1,Complete,64.0,76.0,76.0,76.0,88-Saudi Arabia,1
434,Saudi Arabia,1,Complete,76.0,76.0,70.0,70.0,88-Saudi Arabia,1
435,Saudi Arabia,1,Complete,78.0,68.0,67.0,51.0,88-Saudi Arabia,1
436,Saudi Arabia,1,Complete,67.0,43.0,80.0,20.0,88-Saudi Arabia,1
437,Saudi Arabia,1,Complete,82.0,19.0,85.0,3.0,88-Saudi Arabia,1
438,Saudi Arabia,1,Complete,85.0,6.0,78.0,18.0,88-Saudi Arabia,1
439,Saudi Arabia,1,Complete,76.0,15.0,34.0,25.0,88-Saudi Arabia,1
440,Saudi Arabia,1,Complete,36.0,26.0,44.0,26.0,88-Saudi Arabia,1
441,Saudi Arabia,1,Complete,47.0,32.0,82.0,51.0,88-Saudi Arabia,1
442,Saudi Arabia,1,Complete,80.0,54.0,81.0,65.0,88-Saudi Arabia,1
443,Saudi Arabia,1,Complete,81.0,65.0,73.0,51.0,88-Saudi Arabia,1
444,Saudi Arabia,1,Complete,73.0,52.0,75.0,72.0,88-Saudi Arabia,1
445,Saudi Arabia,1,Complete,75.0,72.0,54.0,62.0,88-Saudi Arabia,1
446,Saudi Arabia,1,Complete,54.0,62.0,54.0,43.0,88-Saudi Arabia,1
447,Saudi Arabia,1,Complete,54.0,43.0,63.0,16.0,88-Saudi Arabia,1
448,Saudi Arabia,1,Incomplete,63.0,23.0,65.0,26.0,88-Saudi Arabia,1
449,Saudi Arabia,1,Complete,28.0,40.0,39.0,60.0,88-Saudi Arabia,1
450,Saudi Arabia,1,Complete,39.0,60.0,13.0,46.0,88-Saudi Arabia,1
451,Saudi Arabia,1,Out,14.0,48.0,59.0,1.0,88-Saudi Arabia,1
452,Russia,1,Incomplete,64.0,79.0,99.0,75.0,89-Russia,1
453,Saudi Arabia,1,Complete,22.0,6.0,26.0,2.0,90-Saudi Arabia,1
454,Saudi Arabia,1,Complete,28.0,3.0,38.0,8.0,90-Saudi Arabia,1
455,Saudi Arabia,1,Complete,38.0,8.0,41.0,2.0,90-Saudi Arabia,1
456,Russia,1,Complete,53.0,74.0,66.0,75.0,91-Russia,1
457,Russia,1,Incomplete,65.0,74.0,72.0,77.0,91-Russia,1
458,Saudi Arabia,1,Incomplete,49.0,4.0,56.0,5.0,91-Saudi Arabia,1
459,Russia,1,Complete,65.0,76.0,55.0,76.0,91-Russia,1
460,Russia,1,Incomplete,54.0,77.0,95.0,75.0,91-Russia,1
461,Saudi Arabia,1,Complete,26.0,6.0,34.0,3.0,92-Saudi Arabia,1
462,Saudi Arabia,1,Incomplete,28.0,2.0,30.0,4.0,92-Saudi Arabia,1
463,Saudi Arabia,1,Complete,35.0,1.0,43.0,3.0,93-Saudi Arabia,1
464,Saudi Arabia,1,Incomplete,43.0,3.0,46.0,6.0,93-Saudi Arabia,1
465,Saudi Arabia,1,Complete,42.0,3.0,32.0,3.0,93-Saudi Arabia,1
466,Saudi Arabia,1,Complete,32.0,3.0,36.0,3.0,93-Saudi Arabia,1
467,Saudi Arabia,1,Incomplete,36.0,8.0,36.0,8.0,93-Saudi Arabia,1
468,Saudi Arabia,1,Complete,39.0,12.0,53.0,3.0,94-Saudi Arabia,1
469,Saudi Arabia,1,Complete,53.0,3.0,37.0,12.0,94-Saudi Arabia,1
470,Saudi Arabia,1,Complete,46.0,27.0,38.0,64.0,94-Saudi Arabia,1
471,Saudi Arabia,1,Complete,49.0,70.0,71.0,77.0,94-Saudi Arabia,1
472,Saudi Arabia,1,Complete,72.0,76.0,64.0,62.0,94-Saudi Arabia,1
473,Saudi Arabia,1,Complete,53.0,56.0,34.0,25.0,94-Saudi Arabia,1
474,Saudi Arabia,1,Complete,35.0,26.0,44.0,32.0,94-Saudi Arabia,1
475,Saudi Arabia,1,Complete,44.0,31.0,32.0,29.0,94-Saudi Arabia,1
476,Saudi Arabia,1,Complete,38.0,34.0,45.0,48.0,94-Saudi Arabia,1
477,Saudi Arabia,1,Incomplete,46.0,49.0,103.0,76.0,94-Saudi Arabia,1
478,Russia,1,Incomplete,45.0,4.0,73.0,13.0,94-Russia,1
479,Saudi Arabia,1,Complete,48.0,68.0,62.0,65.0,94-Saudi Arabia,1
480,Saudi Arabia,1,Complete,63.0,64.0,66.0,68.0,94-Saudi Arabia,1
481,Saudi Arabia,1,Incomplete,66.0,68.0,64.0,67.0,94-Saudi Arabia,1
482,Russia,1,Complete,53.0,17.0,47.0,19.0,95-Russia,1
483,Russia,1,Complete,45.0,20.0,33.0,46.0,95-Russia,1
484,Russia,1,Complete,32.0,44.0,25.0,33.0,95-Russia,1
485,Russia,2,Complete,61.0,41.0,40.0,36.0,96-Russia,1
486,Russia,2,Incomplete,39.0,36.0,92.0,58.0,96-Russia,1
487,Saudi Arabia,2,Complete,29.0,23.0,45.0,27.0,97-Saudi Arabia,1
488,Saudi Arabia,2,Complete,69.0,4.0,68.0,4.0,97-Saudi Arabia,1
489,Saudi Arabia,2,Incomplete,79.0,29.0,95.0,53.0,97-Saudi Arabia,1
490,Russia,2,Complete,26.0,28.0,64.0,34.0,98-Russia,1
491,Russia,2,Complete,65.0,34.0,67.0,18.0,98-Russia,1
492,Russia,2,Incomplete,71.0,24.0,87.0,20.0,98-Russia,1
493,Russia,2,Complete,102.0,5.0,78.0,3.0,98-Russia,1
494,Russia,2,Complete,76.0,4.0,74.0,12.0,98-Russia,1
495,Russia,2,Complete,74.0,12.0,63.0,6.0,98-Russia,1
496,Russia,2,Complete,58.0,5.0,50.0,4.0,98-Russia,1
497,Russia,2,Incomplete,47.0,3.0,78.0,9.0,98-Russia,1
498,Saudi Arabia,2,Incomplete,40.0,67.0,43.0,66.0,98-Saudi Arabia,1
499,Saudi Arabia,2,Complete,44.0,67.0,57.0,80.0,99-Saudi Arabia,1
500,Saudi Arabia,2,Incomplete,63.0,79.0,73.0,71.0,99-Saudi Arabia,1
501,Russia,2,Incomplete,41.0,3.0,82.0,10.0,99-Russia,1
502,Saudi Arabia,2,Incomplete,39.0,71.0,63.0,70.0,99-Saudi Arabia,1
503,Saudi Arabia,2,Incomplete,51.0,80.0,76.0,70.0,100-Saudi Arabia,1
504,Russia,2,Incomplete,45.0,11.0,62.0,4.0,100-Russia,1
505,Saudi Arabia,2,Incomplete,59.0,77.0,82.0,52.0,100-Saudi Arabia,1
506,Russia,2,Complete,35.0,24.0,16.0,41.0,100-Russia,1
507,Russia,2,Incomplete,16.0,42.0,76.0,56.0,100-Russia,1
508,Saudi Arabia,2,Complete,45.0,25.0,32.0,23.0,100-Saudi Arabia,1
509,Saudi Arabia,2,Complete,32.0,23.0,9.0,38.0,100-Saudi Arabia,1
510,Saudi Arabia,2,Complete,10.0,40.0,45.0,4.0,100-Saudi Arabia,1
511,Saudi Arabia,2,Incomplete,45.0,5.0,57.0,16.0,100-Saudi Arabia,1
512,Russia,2,Complete,53.0,70.0,48.0,61.0,101-Russia,1
513,Russia,2,Complete,39.0,46.0,16.0,42.0,101-Russia,1
514,Russia,2,Complete,16.0,42.0,57.0,28.0,101-Russia,1
515,Russia,2,Complete,58.0,28.0,50.0,26.0,101-Russia,1
516,Russia,2,Incomplete,50.0,26.0,84.0,24.0,101-Russia,1
517,Saudi Arabia,2,Complete,35.0,72.0,43.0,79.0,102-Saudi Arabia,1
518,Saudi Arabia,2,Complete,45.0,79.0,37.0,72.0,102-Saudi Arabia,1
519,Saudi Arabia,2,Complete,37.0,73.0,40.0,67.0,102-Saudi Arabia,1
520,Saudi Arabia,2,Complete,40.0,62.0,38.0,28.0,102-Saudi Arabia,1
521,Saudi Arabia,2,Complete,40.0,25.0,53.0,3.0,102-Saudi Arabia,1
522,Saudi Arabia,2,Complete,54.0,6.0,52.0,13.0,102-Saudi Arabia,1
523,Saudi Arabia,2,Complete,52.0,13.0,33.0,19.0,102-Saudi Arabia,1
524,Saudi Arabia,2,Complete,26.0,22.0,7.0,40.0,102-Saudi Arabia,1
525,Saudi Arabia,2,Incomplete,11.0,43.0,77.0,66.0,102-Saudi Arabia,1
526,Russia,2,Complete,44.0,15.0,73.0,17.0,103-Russia,1
527,Russia,2,Complete,73.0,17.0,76.0,11.0,103-Russia,1
528,Russia,2,Incomplete,75.0,17.0,106.0,64.0,103-Russia,1
529,Saudi Arabia,2,Out,2.0,6.0,26.0,2.0,103-Saudi Arabia,1
530,Russia,2,Complete,95.0,80.0,102.0,70.0,104-Russia,1
531,Saudi Arabia,2,Complete,10.0,18.0,18.0,44.0,105-Saudi Arabia,1
532,Saudi Arabia,2,Complete,17.0,45.0,31.0,79.0,105-Saudi Arabia,1
533,Saudi Arabia,2,Complete,40.0,79.0,49.0,79.0,105-Saudi Arabia,1
534,Saudi Arabia,2,Complete,49.0,79.0,40.0,78.0,105-Saudi Arabia,1
535,Saudi Arabia,2,Complete,40.0,79.0,37.0,61.0,105-Saudi Arabia,1
536,Saudi Arabia,2,Complete,40.0,78.0,39.0,74.0,106-Saudi Arabia,1
537,Saudi Arabia,2,Complete,39.0,74.0,25.0,64.0,106-Saudi Arabia,1
538,Saudi Arabia,2,Complete,30.0,66.0,34.0,80.0,106-Saudi Arabia,1
539,Saudi Arabia,2,Incomplete,38.0,79.0,41.0,79.0,106-Saudi Arabia,1
540,Russia,2,Complete,73.0,4.0,78.0,3.0,106-Russia,1
541,Russia,2,Incomplete,77.0,3.0,76.0,4.0,106-Russia,1
542,Saudi Arabia,2,Complete,37.0,77.0,31.0,70.0,106-Saudi Arabia,1
543,Saudi Arabia,2,Complete,30.0,70.0,44.0,59.0,106-Saudi Arabia,1
544,Saudi Arabia,2,Complete,44.0,59.0,42.0,79.0,106-Saudi Arabia,1
545,Saudi Arabia,2,Complete,45.0,55.0,44.0,26.0,106-Saudi Arabia,1
546,Saudi Arabia,2,Complete,63.0,28.0,54.0,43.0,106-Saudi Arabia,1
547,Saudi Arabia,2,Complete,54.0,43.0,79.0,79.0,106-Saudi Arabia,1
548,Saudi Arabia,2,Incomplete,80.0,77.0,85.0,54.0,106-Saudi Arabia,1
549,Russia,2,Complete,38.0,23.0,37.0,23.0,107-Russia,1
550,Russia,2,Complete,37.0,23.0,44.0,25.0,107-Russia,1
551,Russia,2,Complete,44.0,28.0,37.0,2.0,107-Russia,1
552,Russia,2,Complete,41.0,3.0,90.0,19.0,107-Russia,1
553,Russia,2,Incomplete,120.0,1.0,112.0,38.0,108-Russia,1
554,Russia,2,Complete,67.0,28.0,31.0,36.0,108-Russia,1
555,Russia,2,Incomplete,31.0,37.0,92.0,16.0,108-Russia,1
556,Saudi Arabia,2,Complete,29.0,65.0,54.0,68.0,109-Saudi Arabia,1
557,Saudi Arabia,2,Complete,54.0,68.0,53.0,79.0,109-Saudi Arabia,1
558,Saudi Arabia,2,Complete,53.0,79.0,72.0,62.0,109-Saudi Arabia,1
559,Saudi Arabia,2,Incomplete,75.0,71.0,73.0,72.0,109-Saudi Arabia,1
560,Russia,2,Complete,48.0,9.0,17.0,35.0,110-Russia,1
561,Russia,2,Complete,17.0,35.0,25.0,38.0,110-Russia,1
562,Russia,2,Complete,28.0,40.0,37.0,67.0,110-Russia,1
563,Russia,2,Complete,41.0,70.0,66.0,79.0,110-Russia,1
564,Russia,2,Complete,69.0,79.0,79.0,76.0,110-Russia,1
565,Russia,2,Complete,68.0,79.0,50.0,77.0,110-Russia,1
566,Russia,2,Complete,38.0,76.0,11.0,50.0,110-Russia,1
567,Russia,2,Complete,7.0,53.0,58.0,78.0,110-Russia,1
568,Russia,2,Complete,58.0,78.0,67.0,70.0,110-Russia,1
569,Russia,2,Incomplete,77.0,76.0,75.0,76.0,110-Russia,1
570,Saudi Arabia,2,Incomplete,35.0,1.0,43.0,4.0,110-Saudi Arabia,1
571,Russia,2,Complete,80.0,78.0,80.0,75.0,110-Russia,1
572,Russia,2,Complete,82.0,70.0,75.0,56.0,110-Russia,1
573,Russia,2,Incomplete,73.0,63.0,101.0,50.0,110-Russia,1
574,Russia,2,Complete,97.0,29.0,94.0,53.0,110-Russia,1
575,Saudi Arabia,2,Incomplete,7.0,46.0,70.0,13.0,111-Saudi Arabia,1
576,Russia,2,Complete,52.0,68.0,34.0,66.0,111-Russia,1
577,Russia,2,Out,34.0,66.0,76.0,80.0,111-Russia,1
578,Russia,2,Complete,56.0,1.0,39.0,7.0,114-Russia,1
579,Russia,2,Complete,37.0,22.0,56.0,72.0,114-Russia,1
580,Russia,2,Complete,58.0,73.0,78.0,70.0,114-Russia,1
581,Russia,2,Complete,75.0,71.0,79.0,69.0,114-Russia,1
582,Saudi Arabia,2,Complete,27.0,1.0,30.0,6.0,115-Saudi Arabia,1
583,Saudi Arabia,2,Complete,30.0,6.0,29.0,2.0,115-Saudi Arabia,1
584,Saudi Arabia,2,Complete,29.0,2.0,32.0,10.0,115-Saudi Arabia,1
585,Saudi Arabia,2,Complete,31.0,13.0,22.0,33.0,115-Saudi Arabia,1
586,Saudi Arabia,2,Complete,27.0,42.0,46.0,78.0,115-Saudi Arabia,1
587,Saudi Arabia,2,Complete,52.0,77.0,57.0,80.0,115-Saudi Arabia,1
588,Saudi Arabia,2,Complete,60.0,69.0,67.0,63.0,115-Saudi Arabia,1
589,Saudi Arabia,2,Complete,76.0,75.0,79.0,78.0,115-Saudi Arabia,1
590,Saudi Arabia,2,Complete,79.0,78.0,77.0,79.0,115-Saudi Arabia,1
591,Saudi Arabia,2,Complete,79.0,79.0,93.0,75.0,115-Saudi Arabia,1
592,Russia,2,Complete,36.0,1.0,52.0,17.0,116-Russia,1
593,Russia,2,Complete,71.0,37.0,113.0,2.0,116-Russia,1
594,Russia,2,Incomplete,117.0,9.0,116.0,36.0,116-Russia,1
595,Saudi Arabia,2,Out,16.0,51.0,82.0,2.0,117-Saudi Arabia,1
596,Russia,2,Complete,41.0,80.0,35.0,78.0,118-Russia,1
597,Russia,2,Incomplete,35.0,78.0,68.0,52.0,118-Russia,1
598,Saudi Arabia,2,Complete,53.0,29.0,17.0,32.0,119-Saudi Arabia,1
599,Saudi Arabia,2,Complete,17.0,33.0,23.0,17.0,119-Saudi Arabia,1
600,Saudi Arabia,2,Incomplete,35.0,6.0,43.0,5.0,119-Saudi Arabia,1
601,Russia,2,Complete,75.0,77.0,74.0,70.0,120-Russia,1
602,Russia,2,Complete,70.0,68.0,46.0,24.0,121-Russia,1
603,Russia,2,Complete,44.0,20.0,13.0,37.0,121-Russia,1
604,Russia,2,Incomplete,13.0,37.0,82.0,48.0,121-Russia,1
605,Saudi Arabia,2,Incomplete,49.0,33.0,59.0,33.0,121-Saudi Arabia,1
606,Russia,2,Complete,65.0,47.0,75.0,42.0,121-Russia,1
607,Saudi Arabia,2,Complete,63.0,49.0,75.0,53.0,122-Saudi Arabia,1
608,Saudi Arabia,2,Complete,74.0,52.0,72.0,52.0,122-Saudi Arabia,1
609,Saudi Arabia,2,Complete,72.0,54.0,79.0,79.0,122-Saudi Arabia,1
610,Saudi Arabia,2,Complete,83.0,78.0,104.0,79.0,122-Saudi Arabia,1
611,Saudi Arabia,2,Complete,103.0,78.0,95.0,79.0,122-Saudi Arabia,1
612,Saudi Arabia,2,Complete,95.0,78.0,78.0,55.0,122-Saudi Arabia,1
613,Saudi Arabia,2,Complete,82.0,65.0,89.0,62.0,122-Saudi Arabia,1
614,Saudi Arabia,2,Complete,83.0,52.0,87.0,8.0,122-Saudi Arabia,1
615,Saudi Arabia,2,Complete,86.0,11.0,80.0,29.0,122-Saudi Arabia,1
616,Saudi Arabia,2,Complete,78.0,19.0,83.0,3.0,122-Saudi Arabia,1
617,Saudi Arabia,2,Complete,83.0,3.0,89.0,6.0,122-Saudi Arabia,1
618,Saudi Arabia,2,Complete,87.0,14.0,78.0,32.0,122-Saudi Arabia,1
619,Saudi Arabia,2,Complete,82.0,30.0,80.0,26.0,122-Saudi Arabia,1
620,Saudi Arabia,2,Complete,80.0,26.0,67.0,46.0,122-Saudi Arabia,1
621,Saudi Arabia,2,Complete,67.0,48.0,88.0,79.0,122-Saudi Arabia,1
622,Saudi Arabia,2,Out,92.0,79.0,119.0,27.0,122-Saudi Arabia,1
623,Russia,2,Incomplete,6.0,42.0,87.0,41.0,123-Russia,1
624,Saudi Arabia,2,Complete,34.0,40.0,54.0,44.0,124-Saudi Arabia,1
625,Saudi Arabia,2,Complete,54.0,41.0,55.0,31.0,124-Saudi Arabia,1
626,Saudi Arabia,2,Complete,60.0,29.0,74.0,27.0,124-Saudi Arabia,1
627,Saudi Arabia,2,Complete,21.0,4.0,28.0,15.0,124-Saudi Arabia,1
628,Saudi Arabia,2,Complete,36.0,6.0,77.0,79.0,125-Saudi Arabia,1
629,Saudi Arabia,2,Complete,75.0,79.0,68.0,77.0,125-Saudi Arabia,1
630,Saudi Arabia,2,Complete,66.0,75.0,63.0,54.0,125-Saudi Arabia,1
631,Saudi Arabia,2,Complete,68.0,50.0,73.0,16.0,125-Saudi Arabia,1
632,Saudi Arabia,2,Complete,79.0,15.0,90.0,7.0,125-Saudi Arabia,1
633,Saudi Arabia,2,Complete,89.0,21.0,92.0,29.0,125-Saudi Arabia,1
634,Saudi Arabia,2,Complete,92.0,29.0,88.0,26.0,125-Saudi Arabia,1
635,Saudi Arabia,2,Complete,88.0,26.0,86.0,17.0,125-Saudi Arabia,1
636,Saudi Arabia,2,Complete,90.0,16.0,94.0,8.0,125-Saudi Arabia,1
637,Saudi Arabia,2,Pass Offside,95.0,8.0,108.0,34.0,126-Saudi Arabia,1
638,Russia,2,Complete,12.0,47.0,78.0,11.0,127-Russia,1
639,Russia,2,Complete,80.0,10.0,90.0,7.0,127-Russia,1
640,Russia,2,Incomplete,106.0,12.0,114.0,37.0,127-Russia,1
641,Saudi Arabia,2,Complete,14.0,44.0,18.0,59.0,129-Saudi Arabia,1
642,Saudi Arabia,2,Complete,22.0,63.0,30.0,78.0,129-Saudi Arabia,1
643,Saudi Arabia,2,Complete,30.0,79.0,33.0,72.0,129-Saudi Arabia,1
644,Saudi Arabia,2,Complete,33.0,72.0,34.0,79.0,129-Saudi Arabia,1
645,Saudi Arabia,2,Complete,34.0,80.0,53.0,80.0,129-Saudi Arabia,1
646,Saudi Arabia,2,Complete,52.0,79.0,41.0,71.0,129-Saudi Arabia,1
647,Russia,2,Incomplete,94.0,18.0,98.0,20.0,130-Russia,1
648,Russia,2,Complete,93.0,29.0,79.0,32.0,130-Russia,1
649,Russia,2,Complete,78.0,38.0,91.0,69.0,130-Russia,1
650,Russia,2,Complete,90.0,68.0,77.0,62.0,130-Russia,1
651,Russia,2,Complete,77.0,63.0,58.0,54.0,130-Russia,1
652,Russia,2,Complete,58.0,54.0,46.0,38.0,130-Russia,1
653,Russia,2,Complete,46.0,38.0,42.0,70.0,130-Russia,1
654,Russia,2,Complete,38.0,75.0,66.0,78.0,130-Russia,1
655,Russia,2,Incomplete,73.0,79.0,86.0,74.0,130-Russia,1
656,Saudi Arabia,2,Complete,35.0,7.0,36.0,4.0,131-Saudi Arabia,1
657,Saudi Arabia,2,Complete,48.0,21.0,65.0,15.0,132-Saudi Arabia,1
